Subuser,Date,Bandwidth Usage (GB)
jaflalo996708,2020-05,1.799567383
drakemcnamaraac9f6,2020-06,0.819662109
justincool609ad70,2020-12,1.878155273
paulorainoldi8814,2020-09,2.761567383
5mindump11e1,2020-12,0.962857422
meodockerd55dzz,2021-12,1.386993164
ndiruzza226e826,2020-05,5.410908203
martinpuman5972,2020-09,0.377511719
craytonkhristian5f54,2020-10,4.307328125
cheungmiles82f96,2020-06,2.232037109
xmanchen009420d,2020-12,2.426288086
jamiewells12050edd,2020-09,9.449655273
sebastiantorres360540c,2020-08,0.162532227
laladada333c72b,2020-10,0.187245117
joshaaron200320c8,2020-08,3.936475586
mmg768e79,2020-11,0.101499023
1048007zzxz,2022-01,0.786176758
zweideece08,2020-08,1.764692383
brokirby1113108,2020-12,0.334905273
bytehutfiles5af4,2020-12,1.488367188
westyatsuta1504,2021-01,0.091861328
kimx42661d8d,2020-10,0.762819336
robertjrbates4f404,2020-08,4.268571289
eshanankulkard8b5,2020-09,0.083755859
jumpartman3669,2020-11,1.696620117
gabdemers20032895,2020-12,2.194087891
zittealexandre728e,2020-05,1.271213867
1195403zz,2021-12,0.012222656
zuuss10196039,2020-06,3.375495117
thekicks11000b46,2020-12,0.1696875
jahli_vasquez0752,2020-06,0.825233398
frankis1995b4916,2020-12,0.042339844
edcraddock9138,2020-07,5.126820313
creapuccino51b46,2020-05,0.322994141
johnathenmu7a1e,2020-10,0.188612305
a1697309619966,2020-06,0.090727539
oxtrends30eb,2020-09,2.105916016
capodeltrepbb006,2020-12,0.106582031
pivnevs11031ec2,2020-07,0.180708008
diamondsell208746,2020-11,0.281425781
850154zzxz,2022-01,1.252328125
kevinrivas70db1,2020-04,2.629395508
christiansimon2913d16,2020-05,1.692998047
yoshi64hr1fa0,2020-08,5.303191406
ozoneburl948ec1,2020-09,1.617794922
rguzman1160b4,2020-10,0.025783203
normalrick666fc0c,2020-05,1.287911133
shamyareddingcbd06,2020-06,0.099633789
joshuabeyer27efb,2020-08,1.396790039
taubeaidan50bd6,2020-10,3.24890332
janimarte661c,2020-06,1.160963867
sjozsue5f3b6,2020-06,2.973602539
luisrrobles15260b,2020-12,3.285365234
solomondaking811e,2020-09,7.753936523
thebeaniekingbusiness1a41,2020-08,1.671990234
premepresident32ac6,2020-10,2.541401367
dimitribouglioneb0a1,2020-11,0.558361328
mooitz3van123325d6,2020-09,7.51346875
kingcary25b191,2020-06,28.90926074
winhill3ad19,2020-05,1.42065332
tapedeckardfac3,2020-10,0.004541992
jvargas001572d9,2020-07,0.010219727
alexacalio19e951,2020-09,1.88377832
phild42732448586,2020-07,0.611723633
avobabayan1d448,2020-12,0.010035156
jinxinyang0a132,2020-07,2.187155273
sebastiantorres360540c,2020-05,1.628985352
alanborders66c037,2020-08,4.620332031
weikaiteng809e476,2020-09,0.054826172
phyxius20864cfc,2020-08,0.007742188
devindavie2225f206,2021-01,0.012074219
davidcloutier123457fa2,2020-07,0.378244141
hariskhantareenc51c,2021-01,0.374790039
samtang83102f2,2021-01,0.874481445
ryannamdar10b04b,2020-07,0.559549805
hirokilincolncb6czz,2021-12,16.19756543
laladada333c72b,2020-11,0.397668945
jmedinae230330,2020-09,1.491354492
liuhao8352be0f6,2020-07,0.911459961
itsmeryanip30056,2020-04,0.661921875
kndieppere5a3,2020-04,1.913328125
anthonysteven06ae73,2020-08,0.00031543
moritzc1ad,2020-08,0.406553711
nickw817dffd,2020-05,0.124114258
hariskhantareenc51c,2020-12,1.374682617
zgll200071700b7,2020-05,1.39540918
spccorrigan6fa86,2020-06,0.050824219
toshiki0125391f,2020-12,18.87444629
878283439c9df6,2020-04,6.033748047
uddinasif728fdf1,2020-12,0.685375977
myzyhypef459,2020-07,0.000160156
jkhazneh94bc296,2020-07,6.323384766
alanlucy96843f,2020-07,0.46134082
martijnwob8640,2020-08,0.029619141
porkpeee3dd8,2020-07,3.139711914
shanjilh57ca6,2020-04,0.494286133
mehdimoiitoutb482,2020-04,0.413578125
pheroworld8b93,2020-09,3.952984375
clementcharlet7e0e1,2020-08,0.116984375
canucktennisfanf5df,2020-08,2.057294922
devinburnette3b38,2020-09,0.005111328
onicksk9a2d,2020-12,1.779730469
tavo0116e3996,2020-08,4.645301758
rofljustice1178e6a6,2020-07,4.032858398
bradleyliebman9575,2020-04,0.425734375
brianalexanderbeatsa33b,2020-08,1.835730469
mat_sanjose8858,2020-07,0.180285156
andrewblough7464,2020-06,0.022706055
anthonygassmana5fa,2020-05,0.659369141
xowls177c7da,2020-09,0.360646484
gxmbyyad4f,2020-06,0.760950195
janimarte661c,2020-12,0.581563477
falconfoot9678c7,2020-11,0.013416992
boonhaoyeo3c856,2020-04,0.256992188
rjcooks4548af,2020-10,1.662385742
rzst562f713,2020-11,0.019545898
marky4199d20,2020-10,1.647519531
alexlimon530e415,2020-10,1.48096582
amarjitchohanv531b16,2020-05,7.741610352
nkmccafe1e67,2020-07,0.735554688
mazi_yinfe6b,2020-09,2.287939453
michaelrasho10123d6e,2020-06,0.38334668
popisteanudanield16b6,2020-07,1.892323242
sebastiantorres360540c,2020-04,0.132688477
adiduangc246,2020-08,0.458068359
1640205582de39,2020-07,2.887400391
newlevelsnkrs53e6,2020-08,0.347178711
zacriosfootball9ccd,2021-01,1.66E-05
zamanashfakuz64c16,2020-12,2.546167969
riprodbusinessf402,2020-08,3.608697266
hamlw002ac566,2020-08,2.587280273
adriandj1236bcd6,2020-04,1.958577148
feynman19966a4d6,2020-12,0.003505859
henryman3132679,2020-10,0.272796875
jhlam0277ca94,2020-07,3.08899707
jjimenez42189e6b6,2020-06,1.464188477
gbpasleyc517,2020-07,0.408861328
juliolopezkb241bcd6,2020-05,4.097016602
elviskamm7e166,2020-05,7.32E-05
jvargas001572d9,2020-09,0.006820313
claudiavila4963alanof32d6,2020-07,0.462022461
benjaminlouisgordon2c07,2020-10,0.009043945
christruong2000c0cc6,2020-07,0.507851563
vahngo3401e,2020-09,0.727550781
alosman2461cf,2020-09,0.178167969
mjirby23235533,2020-04,0.338755859
gmmoney195bfb6,2020-09,0.630928711
gsf164468938e6,2020-07,2.344657227
angeltcastillo1594f2,2020-11,0.370597656
maabes905bg16,2020-12,0.352020508
purzickd5a86,2020-04,0.981365234
danfoster134020,2020-09,0.278921875
carymcewand66b,2020-06,9.630010742
jasonngu8882a7d,2020-07,4.354652344
ikumaiwata48fbzz,2021-12,0.170931641
cheungmiles82f96,2020-05,1.846042969
jaydenmcookse6a9,2020-09,1.2065
nickcordes0799fe4d6,2020-04,3.8825625
brokirby1113108,2020-10,0.237544922
jdelasalas_24b71b6,2020-04,4.98134375
jorgeg1999112d4e,2020-12,2.276433594
sashivankanf12b,2020-06,0.368576172
paully7764b2f6,2020-06,0.098057617
jaychan9344cd6,2020-09,3.203643555
prfeudo16156,2020-09,0.363167969
brentbdt426098,2020-08,2.362740234
gdrosihn1814d266,2020-10,28.49792969
smazen248098,2020-08,1.647552734
ndiruzza226e826,2020-04,1.548363281
denverho716ead6,2020-05,0.312325195
takomagrails5d99,2020-10,2.111880859
dylanty4d94,2020-04,1.95E-05
tanner312cfe1,2020-11,0.194231445
armandoblue1db496,2020-04,0.001020508
afeldm1tu1th6,2020-08,0.545117188
leoolveraA2168fdzz,2021-12,6.109670898
jorgeg1999112d4e,2020-11,0.015713867
martinrigsroger4b7e,2020-10,2.258415039
kyleleeoracle61j36,2020-06,0.493298828
gonzaracer101d21a,2020-10,0.468108398
cjhwangorders3e6a,2020-09,4.089416992
ryanc951d6c0,2020-12,2.014976563
shaanzam1232863,2020-08,2.473445313
jasonchung12336b331,2020-08,2.140491211
legooman98291d,2020-09,2.489654297
kanikeppf862,2020-08,0.002631836
junlongkongd8956,2020-10,0.718669922
cohenguy74e4696,2020-04,0.536209961
jazz99200700d4,2020-11,0.007405273
arvin605925cb6,2020-04,2.437161133
polop65166,2020-05,1.532163086
alirizwan0914e7d6,2020-07,0.017482422
cookedin71111cf6,2020-11,7.183790039
griffinvelichko6e17,2020-07,1.33709375
katoball1be7,2020-11,1.213582031
xinxiaodada6a53f,2020-10,13.95811133
b122009867689c6,2020-04,1.296527344
giannistearn777370e,2020-10,6.201876953
53110cudahy8cbf,2020-10,3.478337891
kyleleeoracle61j36,2020-10,0.114850586
aashishhassam962f,2020-10,4.69984082
syrelyfe1f2c,2020-11,2.310583008
fouraces08159c76,2021-01,0.275152344
kevinye357fa53,2020-08,3.852451172
supremakickz203392,2020-06,0.164725586
andreidelasalas0079,2020-10,0.507807617
ztrique96d2zz,2021-12,6.132160156
honchohypebe33,2020-11,9.169644531
supphillyead7zzxz,2022-01,0.043698242
daoc94966b283,2020-10,6.732577148
azbwpremea8c9,2020-08,4.970306641
darren9910276fc76,2020-05,12.17656348
ntgkicksbc996,2020-06,0.102958008
nathan0449,2020-08,1.215702148
pviering19917f206,2020-06,2.071084961
center532108e42,2020-10,8.588592773
singmerlion15bc21,2020-07,4.264297852
anftkfkaa0f5,2020-09,0.198186523
yujason2135bfa6,2020-10,3.757816406
mainreasons72302azz,2021-12,0.027200195
joserodriguezvallecillod55a,2020-12,0.079982422
youneslahsiniaebfd6,2020-08,1.442155273
mrdchau0f11,2020-08,0.004855469
nutellakicksdfc76,2020-04,0.305194336
giudigre01b8d16,2020-05,0.263799805
bgershengorn661d,2020-07,3.627875
hugosc22303cf6,2020-04,4.296041016
wu4eversa391,2020-09,0.062202148
andich3n15f4,2020-12,1.073094727
xuleon021ba1,2020-09,3.865833008
kingsthrone14dc2d,2021-01,1.019470703
drewbot997d656,2020-06,0.009554688
jaydenamaldonadot1f16,2020-07,7.183795898
imstevenurnot1cbe,2020-06,0.450214844
bognargyula23b30,2020-06,0.000360352
aattanasio63fc166,2020-07,0.007575195
chibaten708db586,2020-07,0.543100586
aarnavsanghavi57bf,2020-10,5.551201172
baseballfan1418eee4,2020-10,3.86600293
falconfoot9678c7,2020-09,0.001051758
nanthony190905c,2020-10,3.579644531
politure1d88zzxz,2022-01,0.038307617
solecrawler2eb46,2020-04,3.211637695
premepresident32ac6,2020-05,0.019105469
northjerseyplug1137,2020-07,0.385899414
antonom4c70f6,2020-12,0.260082031
moritzc1ad,2020-10,0.649785156
seekingajob123c422,2020-07,0.951907227
rayhlee51740cbzz,2021-12,0.086711914
luofeikent0f966,2020-09,0.06684668
steveguillen272f8a,2020-08,0.869162109
1219supreme7f746,2020-06,0.280055664
venueri1001ff28,2020-05,0.989419922
normalrick666fc0c,2020-06,1.596888672
ramsaykicks6d6b,2020-11,0.003871094
teamseven1397f2006,2020-11,0.003412109
maxglassnere82e,2020-08,3.91E-05
dadajejeje6507zz,2021-12,3.174623047
moritzc1ad,2020-09,0.913729492
yobunnyclubc06e,2020-12,0.276384766
ohp671e,2020-07,4.170644531
brandonsbque4eb66,2020-07,2.987199219
pdpsell9cda,2020-09,0.271356445
k0rnst4r3bc76,2020-08,0.198979492
alimohamed1185b16,2020-09,2.422905273
bpatricknichols05383zzxz,2022-01,0.425643555
qureshisam98574b,2020-10,8.654373047
kaiks2006201668dd,2020-07,0.806811523
quinnkirkendallaf07,2020-11,0.154132813
damonmegsbcd6,2020-11,0.00312793
282495zz,2021-12,6.85612207
ageorgievski2001146b6,2020-06,0.084539063
ptucker27b291,2020-06,0.049892578
ermi44ba15,2020-11,0.001257813
lzweijinwei61e1,2020-12,2.907288086
abdulahdia61196b16,2020-11,0.168003906
rayoncac36,2020-05,2.203249023
chongaaron238a60,2020-10,4.147549805
leonardonarciso3110,2021-12,3.00796875
davilafranky93621e2,2020-06,4.397692383
nuviii33b0,2020-10,0.570711914
mohamedaali37db1c,2020-09,1.617801758
elijahallen3500f5a16,2020-06,0.074666016
joshdelm28756,2020-04,0.079827148
joshuabeyer2c2b06,2020-05,1.042625977
paulinadelgadothree293e12,2020-10,4.730230469
paully7764b2f6,2020-04,1.218301758
clayp262f9d,2020-09,1.574180664
guillermorivano6902,2020-06,1.55344043
lucasclodic358cb5,2020-09,0.023177734
jpietersan9f1b6,2020-09,0.881289063
daha743470b0az,2022-01,0.475657227
swimmininmoneyd58d6,2020-04,0.400975586
delaynomore99f16,2020-10,0.34234668
peubc4b06,2020-07,0.140394531
vanhuynh52018f526,2020-04,1.300268555
akachuy2347c36,2020-04,1.250374023
ldilullo58130c9,2020-08,0.391521484
c3lis65f76,2020-08,0.211226563
coctav995f816,2020-04,2.041365234
dylanty4d94,2020-08,0.075791992
anson900907caa1,2020-09,3.405256836
nikpai123456e234,2020-09,1.354884766
hardaman80635fzzxz,2022-01,0.023302734
dgiabach2000727b,2020-12,4.195766602
yeshkicksd874,2020-10,2.018773438
chrisoken219a7b6,2020-05,0.450287109
rjdmrox4c556,2020-10,0.173652344
da2982392153856,2020-10,0.588776367
dangjimmy84c78a6,2020-05,0.145254883
streakshooter0c1a,2020-05,0.679746094
destinationdillon7b7f,2020-06,0.002041992
william8dd9,2020-12,0.328054688
giabaonguyen710775d3,2020-09,1.486094727
huynsneakersc007,2020-05,1.625664063
jonahfrum1dc074c,2020-10,2.059362305
archie_gapas0b1d,2020-06,0.395892578
gotnimloveto001d0f2,2020-12,0.259610352
6.46E+11,2020-06,0.002868164
ahming18530e06,2020-04,1.773099609
morfhious3886a6,2020-06,3.959166016
hockeyguyky4124,2020-09,1.805986328
crestocy64bb,2021-01,0.236813477
abarletta429ecezz,2021-12,6.449682617
joshuabeyer2c2b06,2020-04,0.231273438
yujason2135bfa6,2020-04,0.204362305
1640205582de39,2020-09,0.322166992
eloth96d4f2,2020-09,1.494852539
keepmovingkeepknee51ea,2020-09,0.900444336
karimramy205d3,2020-10,11.5944707
skylarha5abd,2020-12,0.372626953
combatking200372ad,2020-08,2.366384766
hookupsxvif6926,2020-06,0.082662109
282371zz,2021-12,13.73382715
accountsce926,2020-11,0.030344727
talchambers929711zzxz,2022-01,3.956990234
turveychu99b0,2020-06,0.50355957
denwhy848d246,2020-06,7.022508789
faridadnan8103f01,2020-08,3.719271484
montespainting704503b6,2020-09,2.239429688
harrysimon7da5,2020-05,0.067907227
thonjohnnathan3f88,2020-10,1.591283203
swiirlly857b,2020-12,0.193178711
yakanhikou1995dba46,2020-07,0.027755859
jessicacheatom97024a,2020-07,0.000931641
bl40sneakers102c,2020-12,0.104323242
thuhtetoo06027222,2020-12,0.304972656
aquarianprototypecd0a6,2020-07,0.001447266
jarenftw2e99,2020-12,0.148882813
mitch58e5786,2020-12,0.0523125
jrich19991904b7,2020-04,2.007363281
kevinkov1999596c6,2020-05,0.230926758
gotnimloveto001d0f2,2020-09,7.523632813
thevienerf7196,2020-09,0.402513672
thatsdeux37456,2020-08,5.207883789
sagakitabasket3565,2020-12,0.908945313
xxevadedc749,2021-12,1.825928711
mh101099e083,2020-07,2.597605469
eshanankulkard8b5,2020-10,0.000239258
hunter86d7,2020-09,7.924561523
2kgraphiczed59,2020-11,3.681529297
coolgray001e2f8,2020-11,0.000327148
xenonxpo8ba7,2020-06,0.422148438
fskateboards99d901zz,2021-12,4.668720703
acpbs12106f1d6,2020-08,0.135650391
mkopakowskie20f6,2020-07,3.851294922
zihaochen2007417dzzxz,2022-01,2.78219043
brian93ea,2020-10,1.623770508
lukas_dan77788696,2020-04,2.333605469
guanhughes45ab,2020-07,0.310193359
tallhong8e726,2020-11,0.060416016
nicholasb20043585,2020-06,1.66E-05
kceltic5752d,2020-08,0.41046582
davidcute49cb6,2020-04,0.209761719
kevnis204661a6,2020-05,0.067544922
vincentpng87ae39,2020-09,0.378455078
eshanvallianie743,2020-10,6.338594727
elliottpiker528b6,2020-06,0.033227539
ihypeceo4461,2020-07,0.6654375
ddempster71bc36,2020-07,0.071469727
lim_rmf026,2020-10,0.904554688
frankis1995b4916,2020-11,0.030613281
masonbot1922af6,2020-06,0.047140625
i8proversion4b94,2020-05,1.413592773
derek_wu17181d6,2020-04,0.079198242
dannylee9683f9f,2020-06,0.958411133
jeperaza958cc36,2020-05,9.791311523
jatchison404114,2020-05,2.118712891
dawidku20039294,2020-12,1.385866211
lukikukibk01be6,2020-07,0.116133789
deven_flores_316ab05,2020-12,3.938786133
antbaylis058f6,2020-08,0.042364258
rendirwn8dd9c,2020-12,0.024586914
snkrsoc7543,2020-09,0.511113281
christophersanders1110891zz,2021-12,0.308488281
stopcopyme41f9,2021-01,4.638824219
ksoles941a206,2020-04,6.850743164
brandonsbque4eb66,2020-06,1.116305664
dcluvstkdeec7,2020-10,9.442132813
kevinlam3030457a,2020-11,0.301356445
zacriosfootball9ccd,2020-10,9.67302832
callmechantyy4b5d,2020-12,9.77E-07
migz_penec93,2020-08,4.268874023
rakanqabbani0a536,2020-04,3.54290918
saremsuhail1ae6,2020-12,1.821754883
cameronrioux7e816,2020-07,8.111955078
payepankia279,2020-10,0.878282227
powellanijah5ff0,2020-06,1.468477539
bryanab8849696,2020-08,4.875797852
diamondsell208746,2020-12,0.329879883
dntjason9b9f,2020-06,2.197568359
arielalejo994d26,2020-07,0.560763672
eliotshehu0ea96,2020-11,4.725762695
nbear069b610,2020-10,3.195419922
walterc464,2020-05,0.0296875
dd498,2020-09,2.360295898
alcantaraglenndave08cb53,2020-09,0.034269531
davidlprice9442de,2020-10,0.267415039
xxgundam20006e81,2020-11,2.853550781
snkrsxx8764,2020-12,1.766213867
baconlink1402ce6,2020-04,0.043391602
julianlockett1276bc5,2020-07,0.358737305
numesh971f,2020-09,2.102992188
chibaten708db586,2020-08,0.090775391
erbaoye86992,2020-10,1.443875
den4ik25top5v796,2021-01,2.54E-05
aalok20000ef8,2020-07,0.969336914
yvictor2016f5dazz,2021-12,2.014088867
cezrata1b326,2020-07,2.337918945
gixrcooksa323,2020-10,0.560140625
sovannreachkietad476,2020-05,1.577666992
bradsbalogh9b1b,2020-07,2.971507813
nbc110465bc6,2020-05,0.107886719
mdbalmori03df,2020-12,1.302661133
fusiondemo106521,2020-06,0.043013672
vumamba3f7736,2020-11,1.920351563
danielcantafio2977,2020-11,3.139240234
winger_06081657,2020-10,1.085017578
ennopehuc74c8,2020-09,2.180891602
dopestfiended6d,2020-10,1.35468457
aryanmparekhe773,2020-04,0.142944336
cavancost0a5a,2021-12,2.002605469
ilikesneakse0fb6,2020-06,2.73E-05
legghy1598d906,2020-06,0.398957031
rtsukagoshi1219343zz,2021-12,1.458557617
kokoryan95b802,2020-07,0.048954102
mstepphenson75c2,2020-08,0.318571289
drodrack59cdzzxz,2022-01,0.436600586
roxy200229f0,2020-10,1.012595703
ericarenales6a2e,2020-12,3.52E-05
boostedsn95x95be6,2020-04,0.729842773
ozoneburl949a6f6,2020-06,1.604765625
ltielungd0e4,2020-08,0.811421875
xa8fb,2021-01,0.003611328
mysickjaysc436,2020-10,2.798967773
dlathiya0544f1,2020-09,0.545894531
rypotockibd986,2020-09,0.074885742
upppperjam53f5,2020-11,0.073114258
smccollick77201,2020-12,0.000916992
yosefazmat2fa6,2020-10,0.569074219
martinrigsroger2628,2020-11,5.819246094
npm5258279,2020-07,0.062332031
rchen831042ad3,2020-08,0.474686523
dylanty4d94,2020-07,1.665139648
feynman19966a4d6,2020-07,0.047204102
slmtyler6cfd6,2020-04,1.275170898
nicholasb20043585,2020-09,0.920013672
kyunghyonyooe724,2020-09,0.288288086
dimy_1171e7,2020-09,1.654720703
sovannreachkietad476,2020-06,4.860462891
thaivu1024964dac,2020-10,4.058651367
sraymond1959d7b6,2020-09,1.110287109
joshfras39816,2020-08,0.042212891
justinmariani5935,2021-01,0.929561523
danpekerman021f,2020-12,1.395828125
trentonbballin6193zzxz,2022-01,0.950316406
makirose205b36zzxz,2022-01,3.323388672
ho14cbcb67,2020-10,2.126568359
merenyia253011,2020-08,0.932629883
sipos835fc09,2020-10,4.444610352
sebastianalvarez1116ce4e,2020-09,0.154623047
maheshf762,2020-07,53.8287627
mdarnone797301,2020-11,0.243426758
tylerbaker029a36c,2020-07,3.240605469
mujumdarakhil4ffb,2020-06,1.255702148
markthomas12b849,2020-11,0.03044043
jonkileshie3f6,2020-06,4.404255859
mikelu9661e52c6,2020-04,0.417288086
seankary228132,2020-11,0.227518555
rexenfxa957zzxz,2022-01,3.891708008
zsaephan2200c9,2020-10,1.00803125
jbmingo8893496,2020-11,3.609844727
bjk7119e7fe,2020-11,0.006604492
1072428521aa4b2a,2020-04,2.647602539
b122009867689c6,2020-06,0.002011719
samhurrell1a427,2020-10,1.260125
lukenachnani05d523,2020-11,0.506756836
jamesgmn2191eb,2020-06,1.829448242
lbsoles72f5,2020-12,0.128632813
jmiller28418d43,2020-09,5.942124023
amazingbuisness1015176,2020-04,2.006299805
thebrokenbox2257f8,2022-01,0.007543945
niceestvn27aa6,2020-05,6.336354492
olekzhc90f,2020-05,0.261275391
hariskhantareen96e3,2020-08,1.122088867
neozhoujing072506bb,2021-01,0.00190625
tc25fcfcaff6,2020-05,0.906264648
roninken416e4c6,2020-11,11.84990234
cjazlce43,2020-04,1.872229492
hwany0704cd256,2020-06,0.219783203
cyrielbaltus27c0,2020-08,0.043993164
nathanielalvarenga07f6,2020-10,0.246023438
raajathwal2af66,2020-07,1.295472656
ayabreuf4ac,2020-07,0.912102539
joeygilby40f68,2020-09,1.032526367
reselljw3224,2020-08,1.819425781
matt_hockeyh8b956,2020-04,5.530806641
maabes905bg16,2020-11,0.739773438
randyaxelson2ac2,2020-06,0.062772461
danielbarrenechea572c,2020-11,6.238117188
vincentpng87ae39,2020-11,0.081264648
davidyounglee6712f116,2020-05,0.001029297
eldianeuvonye805,2020-09,0.044072266
quan0720011177e,2020-08,5.27946875
abdulahdia6114801,2020-08,1.4680625
jamesq11ukb1ce,2020-10,0.761558594
merpenguin20204c62,2021-12,15.14069141
nvlynchbb6a,2020-06,0.760055664
andkim920cca,2020-10,6.664804688
c549975075932c,2020-10,0.221325195
jamaldonaldsonbc19,2020-06,0.208202148
gowinskid87426,2020-05,0.421822266
steventhevisionary7972,2020-05,0.183360352
hatchbraxton6d839,2020-11,2.380652344
heywwzzzzdabd,2020-04,3.173536133
pirz7410a84c,2020-11,0.085451172
astrogazin87ff,2020-07,1.225580078
dre5025cb4d,2020-10,26.69135547
barsam1019e87,2020-10,2.339797852
commanderbtp12a76,2020-04,0.538731445
blackfingettera7b86,2020-05,0.001388672
vincecre259ff6,2020-04,2.465131836
