Subuser,Date,"Bandwidth Usage"
joshdelm28756,2020-04,0.079827148
joshdelm28756,2020-05,1.915825195
joshdelm28756,2020-06,0.026712891
joshdelm28756,2020-08,1.281766602
joshdelm28756,2020-09,0.000479492
joshdelm28756,2020-10,0.496461914
joshfischler56ed2,2020-11,2.88965332
joshfischler56ed2,2020-12,9.475854492
joshflores735cba,2020-09,0.51206543
joshflores735cba,2020-10,1.23396582
joshfras39816,2020-04,0.030393555
joshfras39816,2020-05,0.093844727
joshfras39816,2020-06,0.031189453
joshfras39816,2020-07,0.126412109
joshfras39816,2020-08,0.042212891
joshfras39816,2020-09,0.044929688
joshfras39816,2020-10,0.070129883
joshfras39816,2020-11,0.010342773
joshfras39816,2020-12,0.005383789
joshgrcmunoz572a,2022-01,0.065791992
joshkickzs8abb6,2020-04,2.108857422
joshkickzs8abb6,2020-05,1.264743164
joshkickzs8abb6,2020-06,3.610251953
joshkickzs8abb6,2020-07,0.058382813
joshkickzs8abb6,2020-12,2.423169922
joshnorez91d1,2020-12,2.376504883
joshnorez91d1,2021-01,0.000203125
joshnorez9459,2020-08,0.009000977
joshnorez9459,2020-09,1.623492188
joshnorez9459,2020-10,2.086196289
joshnorez9459,2020-11,1.001224609
joshnorez9459,2020-12,0.258063477
joshuabeyer27efb,2020-08,1.396790039
joshuabeyer2c2b06,2020-04,0.231273438
joshuabeyer2c2b06,2020-05,1.042625977
joshuabeyer2c2b06,2020-06,0.938699219
joshuabeyer2c2b06,2020-07,0.034827148
joshuabeyer2c2b06,2020-08,0.091137695
joshuabeyer2c2b06,2020-09,0.180433594
joshuabeyer2c2b06,2020-10,0.000244141
joshuabeyer2c2b06,2020-12,0.044929688
joshuabraedenAlo7ea1,2021-12,0.639102539
joshuabraedenAlo7ea1xz,2022-01,0.419382813
joshuacanlasbasketball6e55,2020-11,1.342374023
joshuacanlasbasketball6e55,2020-12,1.13109668
joshuaebanks136707,2020-09,2.869644531
joshuahinojosae778,2020-07,0.523274414
joshuahinojosae778,2020-08,0.195615234
joshuahinojosae778,2020-09,1.996045898
joshuakim209fb29,2020-04,0.305770508
joshuakim209fb29,2020-05,1.530677734
joshuakim209fb29,2020-06,0.006991211
joshuakim209fb29,2020-07,0.136412109
joshuakim209fb29,2020-08,0.031222656
joshuakim209fb29,2020-09,0.441110352
joshuakim209fb29,2020-10,2.068798828
joshuamarch2180,2020-09,1.67300293
joshuamarch2180,2020-10,3.573339844
josiahecheverria0dc2zz,2021-12,11.02968066
josiahreuel1cb1,2020-10,2.699405273
jovannidinero1213,2020-08,0.005612305
jovannidinero1213,2020-09,0.543539063
jp50327e99,2020-10,4.312797852
jpbaker97e32a6,2020-07,0.592775391
jpbaker97e32a6,2020-08,0.28759082
jpbaker97e32a6,2020-09,0.373282227
jpbaker97e32a6,2020-10,0.019573242
jpietersan0382,2020-06,1.931458008
jpietersan0382,2020-07,0.373445313
jpietersan9f1b6,2020-04,0.011647461
jpietersan9f1b6,2020-05,3.763755859
jpietersan9f1b6,2020-06,0.757400391
jpietersan9f1b6,2020-07,2.537436523
jpietersan9f1b6,2020-08,1.56728125
jpietersan9f1b6,2020-09,0.881289063
jpietersan9f1b6,2020-10,3.506889648
jpietersan9f1b6,2020-11,2.811391602
jpietersan9f1b6,2020-12,1.402385742
jpietersan9f1b6,2021-01,0.169688477
jpmazeikaf653,2020-09,2.232582031
jpmazeikaf653,2020-10,2.408371094
jpsalenga7505,2020-08,0.000402344
jpsalenga7505,2020-09,1.565399414
jpsalenga7505,2020-10,3.089431641
jpsalenga7505,2020-11,0.482797852
jpsolesllcce00,2020-11,4.409826172
jpsolesllcce00,2020-12,16.4307666
jqtran645c,2020-09,0.863445313
jqtran645c,2020-10,1.445503906
jramjeyendran8890,2020-10,3.968631836
jreece1e68,2020-12,2.075144531
jreece1e68,2021-01,0.276539063
jrich19991904b7,2020-04,2.007363281
jrichardson8bc3,2020-10,0.053511719
jrichardson8bc3,2020-11,0.000595703
jrodriguez2494ccafzz,2021-12,0.416219727
jrodriguez2494ccafzzxz,2022-01,0.083967773
jrrubiopanda970c6,2020-04,1.968802734
jrrubiopanda970c6,2020-05,0.038722656
jrsolomon202198e8,2020-12,0.645777344
jrsolomon202198e8,2021-01,2.740446289
jrsportsblogfb2e,2020-10,4.344875
jsalisu93462e,2020-10,2.742679688
jsalisu9358e7,2020-10,4.729416016
jscharf1238eff,2020-10,1.107299805
jscharf1238eff,2020-11,1.394161133
jscharf1238eff,2020-12,0.143385742
jscharf1238eff,2021-01,0.046330078
jseahhh0223,2020-08,0.125202148
jseahhh0223,2020-09,2.165009766
jseahhhf587,2020-09,1.944348633
jseahhhf587,2020-10,9.299666992
jseahhhf587,2020-11,1.456425781
jseahhhf587,2020-12,0.886262695
jseahhhf587,2021-01,0.578407227
jsherwin1576b00,2020-05,0.307347656
jsherwin1576b00,2020-06,0.005121094
jsiruno47hi65376,2020-04,0.776046875
jspalanza5acf,2020-06,0.239461914
jspalanza5acf,2020-07,0.284231445
jsumidabb3dcd,2020-04,0.140912109
jsumidabb3dcd,2020-05,0.153242188
jsumidabb3dcd,2020-06,0.096424805
jsumidabb3dcd,2020-07,0.433930664
jsumidabb3dcd,2020-08,1.460376953
jsy33ab60,2020-07,3.584519531
jsy33ab60,2020-08,1.641513672
jsy33ab60,2020-09,1.215655273
jszumilo068d76,2020-04,0.162011719
jszumilo068d76,2020-05,0.821564453
jthen22886b36,2020-05,3.595988281
jthen22886b36,2020-06,1.274674805
jthen22886b36,2020-07,0.184444336
jtlcave20154b386,2020-04,1.992818359
jtlcave20154b386,2020-05,0.010602539
jtlcloset20211644zz,2021-12,0.000876953
jtlcloset20211644zzxz,2022-01,4.002027344
jtorres24302c5d,2020-07,1.780612305
jtorres24302c5d,2020-08,0.504162109
jtorres24302c5d,2020-09,0.386202148
jtrias1038572,2020-05,0.641370117
jtrias1038572,2020-06,0.490129883
jtrias1038572,2020-07,0.505992188
jtrias1038572,2020-08,0.062381836
jtrias1038572,2020-09,0.872682617
jtrias1038572,2020-10,1.179807617
jtrias1038572,2020-12,0.102399414
juan23jzeed1,2020-08,0.298570313
juan23jzeed1,2020-09,0.244411133
juan23jzeed1,2020-10,0.0000127
juandavid_0902e3fe,2020-10,0.357208984
juandavid_0902e3fe,2020-11,1.280680664
juandavid_0902e3fe,2020-12,0.157350586
juandavid_0902f621,2020-05,1.320983398
juandavid_0902f621,2020-06,0.409008789
juandavid_0902f621,2020-07,0.895402344
juandavid090211974412,2021-01,0.105651367
juanfranciscolira144274,2020-07,4.504524414
juanfranciscolira144274,2020-08,6.464953125
juanfranciscolira1477f36,2020-04,1.691314453
juanfranciscolira1477f36,2020-05,1.621092773
juanfranciscolira1477f36,2020-06,6.082453125
juanfranciscolira1477f36,2020-07,0.986612305
juanparrajpjp9bea,2020-04,0.007341797
juanparrajpjp9bea,2020-05,0.686894531
juansnofc876,2020-04,0.102652344
juansnofc876,2020-05,0.199256836
juansnofc876,2020-07,0.052088867
juansnofc876,2020-08,0.698515625
juansnofc876,2020-09,4.918810547
jubaitalam1931,2020-10,0.403957031
jubaitalam1931,2020-11,3.53537207
jubaitalam1931,2020-12,2.835974609
jubaitalama320,2020-08,0.462807617
jubaitalama320,2020-09,1.741494141
jubaitalama320,2020-10,2.789495117
jubaitalama320,2020-11,0.278256836
jubaitalama320,2020-12,0.003570313
jubaitcaacd76,2020-04,0.497493164
jubaitcaacd76,2020-05,1.494026367
jubaitcaacd76,2020-06,0.926526367
judyabella86d63a,2020-11,0.92562207
judyabella86d63a,2020-12,3.214663086
judyabella86d63a,2021-01,0.453005859
julian_cavazos55db,2020-07,0.007608398
julian_cavazos55db,2020-08,2.437723633
julian_cavazos55db,2020-09,0.009344727
julian_cavazos55db,2020-10,2.303160156
julian_cavazos55db,2020-11,0.484692383
julian_cavazos55db,2020-12,5.91300293
julianelk1f356,2020-11,0.0084375
julianelk1f356,2020-12,0.72153418
julianjuarez275757d2zz,2021-12,1.322764648
julianlockett1276bc5,2020-07,0.358737305
julianpena0ac1,2020-10,0.590735352
julianpena0ac1,2020-11,0.094279297
julianpena0ac1,2020-12,0.109381836
julienchen_7dbb26,2020-04,3.344862305
julienchen_7dbb26,2020-05,0.061553711
julienchen_7dbb26,2020-06,0.072106445
julienfmarquis870b6,2020-04,1.033241211
julienteves8fb0,2020-08,0.082282227
julienteves8fb0,2020-09,1.037334961
julienteves8fb0,2020-10,1.459191406
julioavina4ffc8,2020-07,0.052636719
julioavina4ffc8,2020-08,0.31259082
julioavina4ffc8,2020-09,0.153986328
julioavina4ffc8,2020-10,0.766920898
juliolopezkb241bcd6,2020-04,1.563109375
juliolopezkb241bcd6,2020-05,4.097016602
juliolopezkb241bcd6,2020-06,2.240358398
juliolopezkb241bcd6,2020-07,3.84578125
juliolopezkb241bcd6,2020-08,13.10721387
jumpartman310a,2020-08,0.024277344
jumpartman310a,2020-09,1.85109668
jumpartman310a,2020-10,2.368389648
jumpartman3669,2020-10,0.673546875
jumpartman3669,2020-11,1.696620117
jumpmanonly12347a0b,2020-04,3.14271875
jumpmanonly12347a0b,2020-05,0.224835938
jumpmanonly12347a0b,2020-06,0.002493164
jumpmanonly12347a0b,2020-07,0.000178711
jumpmanonly12347a0b,2020-11,0.0000273
junchaochen10efeazz,2021-12,4.598161133
junchaochen10efeazzxz,2022-01,1.264420898
junior1alcantar00b7,2020-12,1.491814453
junior1alcantar00b7,2021-01,4.928016602
junior1alcantarffba,2020-10,11.73835938
juniorrincon9092cf2,2020-04,0.05709668
juniorrincon9092cf2,2020-05,0.407792969
juniorrincon9092cf2,2020-06,0.578759766
juniorskates96c77c6,2020-04,0.81115332
juniorskates96c77c6,2020-05,1.720306641
junitorocksjordansb9c8z,2022-01,0.887060547
junlongkongd8956,2020-04,0.002194336
junlongkongd8956,2020-05,0.306556641
junlongkongd8956,2020-06,0.013113281
junlongkongd8956,2020-07,0.364249023
junlongkongd8956,2020-08,0.76609668
junlongkongd8956,2020-09,1.365069336
junlongkongd8956,2020-10,0.718669922
junlongkongd8956,2020-11,1.707624023
junlongkongd8956,2020-12,1.941125
junnhui20162407,2020-12,0.085445313
juraphsellsb7306,2020-04,0.68412207
juraphsellsb7306,2020-05,7.951938477
just4cooking888056bzz,2021-12,0.19337207
just4cooking888056bzzxz,2022-01,0.000268555
justgrimc91e,2020-08,2.708928711
justhicyc3fc,2020-10,0.013171875
justhicyc3fc,2020-11,0.315439453
justhicyc3fc,2020-12,0.013664063
justin12411ff,2020-05,0.215214844
justin12411ff,2020-06,0.945099609
justin1244288,2021-01,1.340925781
justinbgame4636522,2021-01,0.006711914
justincool609ad70,2020-12,1.878155273
justincool609ad70,2021-01,2.750353516
justinflores71889df,2020-08,0.004767578
justinflores71889df,2020-09,0.083063477
justinflores71889df,2020-10,1.713396484
justinflores71889df,2020-11,0.007649414
justinflores71889df,2020-12,1.547540039
justinhe9006163,2020-08,0.000522461
justinhe9006163,2020-09,0.188594727
justinhe9006163,2020-10,0.009895508
justinjang8319d6,2020-04,5.186810547
justinjang8319d6,2020-05,1.349794922
justinjang8319d6,2020-07,6.135619141
justinjang8319d6,2020-08,0.016415039
justinlemmoa5a2,2020-08,2.957311523
justinlemmoa5a2,2020-09,1.301963867
justinmarcus0996c04,2020-09,0.049635742
justinmariani5935,2020-12,1.616000977
justinmariani5935,2021-01,0.929561523
justinstreamz3c29,2020-09,2.307015625
justinstreamz3c29,2020-10,2.525943359
justinxhua446aa4,2020-04,0.002453125
justinxhua446aa4,2020-05,0.330141602
justinxhua446aa4,2020-06,0.219125977
justinxhua446aa4,2020-07,0.084388672
justinxhua446aa4,2020-08,0.574347656
justinxhua446aa4,2020-09,0.174105469
justinxhua446aa4,2020-10,2.643898438
justinxhua446aa4,2020-11,0.068494141
justinxhua446aa4,2020-12,0.461143555
justinxhua446aa4,2021-01,0.000438477
justiny1736231e,2020-12,5.707109375
justinyan23ac68,2020-04,0.000162109
justinyan23ac68,2020-06,3.114488281
justinyan23ac68,2020-07,0.172916016
justinyan23ac68,2020-08,0.032799805
justinyan23ac68,2020-09,0.00312793
justinz1240b8c6,2020-04,2.332558594
justinz1246452,2020-04,0.20906543
justinz1246452,2020-05,7.851666016
justinz1246452,2020-06,0.004040039
justpedro19954d72,2020-09,3.330110352
justpedro19954d72,2020-10,33.61606543
justsgj000475d,2020-11,0.938602539
justsgj000475d,2020-12,7.439005859
justsgj000475d,2021-01,0.05775
justsneak91af3,2020-07,4.304413086
justsneak91af3,2020-08,8.185535156
juzelac12b9ee,2020-10,1.114037109
juzelac12b9ee,2020-11,0.105145508
juzelac12b9ee,2020-12,0.465331055
juzelac12b9ee,2021-01,0.001211914
jvargas001572d9,2020-04,0.294306641
jvargas001572d9,2020-05,0.112744141
jvargas001572d9,2020-07,0.010219727
jvargas001572d9,2020-08,0.0000586
jvargas001572d9,2020-09,0.006820313
jvargas001572d9,2020-11,0.002024414
jvargas001572d9,2020-12,0.00865625
jw3697407,2020-10,1.940834961
jw3697407,2020-11,0.535192383
jwilliams207fd4,2020-07,0.075876953
jy19910930e9406,2020-05,0.454338867
jy19910930e9406,2020-07,2.915146484
jyacin9948b2,2020-10,5.625567383
jyacin9948b2,2020-11,7.80990625
jyacin9948b2,2020-12,0.0005625
jydemanuel294d09,2020-07,0.061664063
jym20988db16,2020-04,0.006618164
jym20988db16,2020-05,0.801933594
jym20988db16,2020-06,1.002085938
jym20988db16,2020-08,0.438283203
jym20988db16,2020-09,0.0000186
jym20988db16,2020-10,4.988373047
jym20988db16,2020-11,8.689753906
k_harris88063ace,2020-05,2.28427832
k0rnst4r3bc76,2020-04,0.410107422
k0rnst4r3bc76,2020-05,0.04221875
k0rnst4r3bc76,2020-07,1.998285156
k0rnst4r3bc76,2020-08,0.198979492
k0rnst4r3bc76,2020-09,0.114444336
k0rnst4r3bc76,2020-10,1.759567383
k855096239ea,2020-04,0.190869141
k855096239ea,2020-05,0.06993457
ka70ka70ka70ka702461,2020-11,2.524621094
ka70ka70ka70ka702461,2020-12,2.935533203
kaczka086eac2,2020-08,1.513837891
kaczka086eac2,2020-09,5.762448242
kaden11oseen7fc66,2020-04,0.10672168
kaden11oseen7fc66,2020-06,0.666536133
kadencooper20049881,2020-09,0.553944336
kadencooper20049881,2020-10,1.957770508
kadoes12397ff,2020-09,0.009578125
kaijiankjtad3a,2020-04,2.691990234
kaijiankjtad3a,2020-05,0.483898438
kaijiankjtad3a,2020-06,0.066116211
kaijiankjtad3a,2020-07,0.893740234
kaijiankjtad3a,2020-08,0.08402832
kaiks2006201668dd,2020-06,0.497460938
kaiks2006201668dd,2020-07,0.806811523
kaiks2006201668dd,2020-08,0.049045898
kaiks200620167770,2020-10,1.983038086
kailafaim83ed,2020-04,6.580130859
kailafaim83ed,2020-05,0.585646484
kailafaim83ed,2020-06,2.677057617
kailafaim83ed,2020-07,0.756741211
kakarazzykiid588c,2020-05,1.295706055
kakarazzykiidb04c,2020-07,1.11121582
kalanil1230f31,2020-05,3.232564453
kalanil1230f31,2020-06,0.231727539
kalidagoate55b,2020-06,0.43490918
kalidagoate55b,2020-07,2.142285156
kalidagoate55b,2020-08,0.977987305
kalidagoate55b,2020-09,0.451169922
kalongng31b2,2020-07,1.289639648
kalongng31b2,2020-08,0.068884766
kalongng31b2,2020-09,2.042478516
kaloo_7ca52,2020-06,0.212523438
kaloo_7ca52,2020-07,0.795110352
kamazthekama135ef2,2020-10,0.021892578
kamazthekama135ef2,2020-11,0.200128906
kamazthekama135ef2,2020-12,2.111275391
kamazthekama135ef2,2021-01,0.011438477
kampersi5dcb6,2020-07,3.285899414
kampersi5dcb6,2020-08,0.908126953
kamrenr0ff56,2020-04,0.13721875
kamrynmclaughlin825b98,2020-10,0.700583008
kanakarishce8c,2020-10,3.557385742
kanakarishce8c,2020-11,12.42224707
kanakarishce8c,2020-12,2.941415039
kanakarishce8c,2021-01,0.121151367
kanakarishf0ea,2020-09,0.986110352
kanakarishf0ea,2020-10,1.542458008
kanikeppf862,2020-05,5.957408203
kanikeppf862,2020-06,5.116191406
kanikeppf862,2020-07,1.516948242
kanikeppf862,2020-08,0.002631836
kanikeppf862,2020-09,0.234792969
kanjov4e31,2020-11,2.080879883
kanjov4e31,2020-12,4.846616211
kanjov4e31,2021-01,4.316299805
kaplankyle55fc7,2020-04,0.444258789
kaplankyle55fc7,2020-05,0.919018555
kaplankyle55fc7,2020-06,1.029455078
karimramy205d3,2020-09,2.269375977
karimramy205d3,2020-10,11.5944707
karimramy205d3,2020-11,20.95294922
karimramy205d3,2020-12,2.946484375
kartalex2899,2020-09,0.908374023
kasinobeatss1364,2020-08,0.019266602
katoball1be7,2020-11,1.213582031
katoball1be7,2020-12,0.947085938
katranji123e23c,2020-08,0.001904297
katranji123e23c,2020-09,2.034003906
katranji23c06c,2020-09,4.593084961
katsu92429dd3,2020-06,0.146149414
katsu92429dd3,2020-07,0.118081055
katsu92429dd3,2020-08,0.140666992
katsu92429dd3,2020-09,1.244699219
katsu92429dd3,2020-10,3.430022461
katsu92429dd3,2020-11,3.404948242
katsu92429dd3,2020-12,6.153367188
katsu92429dd3,2021-01,4.113939453
kavehgerami3ecad6,2020-04,0.020759766
kavehgerami3ecad6,2020-05,0.965164063
kavehgerami3ecad6,2020-07,0.494755859
kavehgerami3ecad6,2020-08,1.329586914
kayneehd5656,2020-04,1.525118164
kayneehd5656,2020-05,1.992494141
kayneehd5656,2020-07,0.001477539
kbluittealy8870,2020-12,4.726461914
kbroome9194375,2020-08,1.709364258
kbroome9194375,2020-09,0.98468457
kcarchi2cbcezz,2021-12,0
kcbell093aa7b6,2020-07,1.868995117
kceltic5752d,2020-07,0.122131836
kceltic5752d,2020-08,0.41046582
kceltic5752d,2020-09,0.008533203
kceltic5752d,2020-10,0.1273125
kchen666s08dd6,2020-04,1.176201172
kcinmi11ab9a6,2020-04,2.022229492
kdcruz947ebe,2020-05,1.311881836
keanulangroudi4233,2020-10,4.688055664
keeganezzioptf3ab,2020-09,1.106004883
keeganezzioptf3ab,2020-10,1.139339844
keelingcam0da8,2020-07,0.145577148
keelingcam0da8,2020-08,0.408219727
keelingcam0da8,2020-09,1.114670898
keelingcam44c1,2020-06,0.119286133
keelingcam44c1,2020-07,2.486444336
keelingcam44c1,2020-12,0.782830078
keepmovingkeepknee51ea,2020-09,0.900444336
keepmovingkeepknee51ea,2020-10,1.871732422
keescarlett15686,2020-05,0.000450195
keescarlett15686,2020-07,0.002544922
keescarlett15686,2020-10,0.352149414
keescarlett15686,2020-11,0.000857422
keescarlett15686,2020-12,0.003052734
kefanzzzz8a3a6,2020-04,0.05646875
kefanzzzz8a3a6,2020-05,1.194099609
kefanzzzz8a3a6,2020-07,0.022999023
kefanzzzz8a3a6,2020-11,0.676539063
kefanzzzz8a3a6,2020-12,0.609356445
keithanj38a9906,2020-04,1.193902344
keithanj38a9906,2020-05,1.129979492
keithanj38a9906,2020-06,1.506725586
keithanj38a9906,2020-07,0.944030273
keithanj38a9906,2020-10,0.711655273
keithanj38a9906,2020-11,0.41828418
keithdevelops52d9,2020-05,2.379885742
keithdevelops52d9,2020-06,2.844239258
keithdevelops52d9,2020-07,2.601897461
keithdevelops52d9,2020-08,0.865225586
keithdevelops52d9,2020-09,0.172474609
keithdevelops52d9,2020-10,5.377800781
keithdevelops52d9,2020-11,1.209537109
keithdevelops52d9,2020-12,12.3298877
keithdevelops52d9,2021-01,0.613589844
kelvinkam99959b2,2020-08,0.966533203
kelvinkam99959b2,2020-09,5.772472656
kelvinkam99959b2,2020-10,2.955056641
kelvinkam99959b2,2020-11,0.29209082
kelvinkam99959b2,2020-12,0.32028125
kelvinphan1733b3,2020-09,0.727293945
kelvinphan1733b3,2020-10,1.683882813
kelvinphu8d1c,2020-04,2.038597656
kelvinphu8d1c,2020-05,1.565630859
kelvinphu8d1c,2020-06,3.224897461
kelvinphu8d1c,2020-07,6.705477539
kelvinphu8d1c,2020-08,0.041260742
kelvinphu8d1c,2020-09,2.87259082
kelvinphu8d1c,2020-10,5.465779297
kennethdeleon10000abec6,2020-04,8.918288086
kennybui88881614,2020-05,0.011051758
kennybui88881614,2020-06,0.038950195
kennybui88881614,2020-07,0.808075195
kenwu20016144cd4,2020-07,6.08359082
kenwu20016144cd4,2020-08,0.452277344
kenwu20016144cd4,2020-09,0.915080078
kenwu20016144cd4,2020-10,0.128658203
kenwu2001614f727,2020-11,0.50609668
kenwu2001614f727,2020-12,0.100631836
kenyajr1208e2a3,2020-05,0.026853516
kenyajr1208e2a3,2020-06,0.001394531
kenyajr1208e2a3,2020-07,0.919328125
kenyajr1208e2a3,2020-08,1.626806641
kenyajr1208e2a3,2020-09,4.068711914
kenyajr1208e2a3,2020-10,4.376907227
kerry_stein3750246,2020-04,2.089091797
kesida149ee,2020-08,4.596357422
kesida149ee,2020-09,1.058537109
kesida149ee,2020-10,0.004824219
keungcccwww91266,2020-04,0.641202148
keungcccwww91266,2020-05,0.099424805
kevhle99ea9e,2020-07,8.010817383
kevhle99ea9e,2020-08,1.733110352
kevhle99ea9e,2020-10,0.178023438
kevin_kev160bd0,2020-06,0.723742188
kevin_kev160bd0,2020-07,0.056476563
kevinallenhao01a4f8,2020-10,2.501925781
kevinfg1203hkb5a66,2020-04,0.153007813
kevinfg1203hkb5a66,2020-05,0.0000439
kevinkenny86c058,2020-12,0.410075195
kevinkenny86c058,2021-01,1.352914063
kevinkong2007b667,2020-10,7.975733398
kevinkong2007b667,2020-11,4.500463867
kevinkong2007b667,2020-12,0.577362305
kevinkong2007ba83,2020-10,2.044664063
kevinkong2007ba83,2020-11,1.575009766
kevinkong2007ba83,2020-12,6.291654297
kevinkong2007ba83,2021-01,5.904998047
kevinkov1999596c6,2020-04,1.172425781
kevinkov1999596c6,2020-05,0.230926758
kevinkov1999596c6,2020-06,0.000701172
kevinkov1999596c6,2020-07,0.00265918
kevinkrieger0080866,2020-04,1.056951172
kevinlam30301fe1,2020-07,0.144488281
kevinlam30301fe1,2020-08,2.37953125
kevinlam30301fe1,2020-09,1.213036133
kevinlam3030457a,2020-09,0.018382813
kevinlam3030457a,2020-10,0.507583008
kevinlam3030457a,2020-11,0.301356445
kevinlam3030457a,2020-12,0.150548828
kevinlam3030457a,2021-01,0.012734375
kevinllambes107c,2020-11,0.342499023
kevinllambes107c,2020-12,1.075882813
kevinllambes107c,2021-01,0.025126953
kevinmhouston1153e,2020-07,2.236463867
kevinmhouston1153e,2020-08,0.26825293
kevinmhouston1153e,2020-09,1.591480469
kevinmhouston1153e,2020-10,2.485892578
kevinmhouston1153e,2020-11,0.008981445
kevinmhouston1153e,2020-12,1.016739258
kevinokangadde6,2020-05,0.240561523
kevinokangadde6,2020-06,0.009113281
kevinokangadde6,2020-07,1.031046875
kevinrivas70db1,2020-04,2.629395508
kevinrivas70db1,2020-05,0.377734375
kevinrivas70db1,2020-06,6.831630859
kevinrivas7cb68,2020-09,0.241012695
kevinsandoval104aa6,2020-09,0.123912109
kevinsandoval104aa6,2020-10,1.15272168
kevinsandoval104aa6,2020-11,0.012756836
kevinsandoval10fa35,2020-11,0.201441406
kevinsandoval10fa35,2020-12,1.288876953
kevinsimjiashu17756,2020-04,0.25212207
kevinsimjiashu17756,2020-09,0.016246094
kevinsimjiashu17756,2020-10,1.166045898
kevinsimjiashu17756,2020-11,0.894703125
kevinsimjiashu17756,2020-12,0.294063477
kevinsimjiashu17756,2021-01,0.045055664
kevinsimjiashufb1e,2020-09,0.066672852
kevinsimjiashufb1e,2020-12,0.006803711
kevinw070898e0726,2020-04,0.000498047
kevinw070898e0726,2020-05,0.807740234
kevinw070898e0726,2020-06,2.336213867
kevinw070898e0726,2020-07,2.702600586
kevinw070898e0726,2020-08,2.455333008
kevinw070898e0726,2020-09,3.433117188
kevinw070898e0726,2020-10,5.884320313
kevinw070898e0726,2020-12,1.473287109
